id_usuario,nome_completo,username,password,role
1410,Liam Teixeira,liam.teixeira64,aluno,Aluno
1411,Daniel Cassiano,daniel.cassiano4,aluno,Aluno
1412,Davi Luiz Teixeira,davi.teixeira8,aluno,Aluno
1413,Nina Dias,nina.dias72,aluno,Aluno
1414,Enzo Gabriel da Mata,enzo.mata60,aluno,Aluno
1415,Dr. Raul Moura,dr..moura95,aluno,Aluno
1416,Laura Mendonça,laura.mendonça96,aluno,Aluno
1417,Paulo Sá,paulo.sá7,aluno,Aluno
1418,Helena Rodrigues,helena.rodrigues14,aluno,Aluno
1419,Allana Novaes,allana.novaes31,aluno,Aluno
1420,Ana Carolina Silva,ana.silva40,aluno,Aluno
1421,Brayan da Cruz,brayan.cruz76,aluno,Aluno
1422,Emilly Novaes,emilly.novaes81,aluno,Aluno
1423,Raquel da Paz,raquel.paz80,aluno,Aluno
1424,Giovanna Barros,giovanna.barros94,aluno,Aluno
1425,Pietra Lima,pietra.lima63,aluno,Aluno
1426,Dra. Sara Sales,dra..sales3,aluno,Aluno
1427,Luísa das Neves,luísa.neves81,aluno,Aluno
1428,Srta. Milena Pacheco,srta..pacheco86,aluno,Aluno
1429,Stephany da Rosa,stephany.rosa32,aluno,Aluno
1430,Eduardo Camargo,eduardo.camargo42,aluno,Aluno
1431,Bryan Caldeira,bryan.caldeira91,aluno,Aluno
1432,Erick Costa,erick.costa84,aluno,Aluno
1433,Pietra Moura,pietra.moura17,aluno,Aluno
1434,Sra. Alexia Moura,sra..moura32,aluno,Aluno
1435,Isis das Neves,isis.neves29,aluno,Aluno
1436,Mariane Câmara,mariane.câmara61,aluno,Aluno
1437,Milena Câmara,milena.câmara37,aluno,Aluno
1438,Sr. Theodoro Sampaio,sr..sampaio60,aluno,Aluno
1439,Dr. João Gabriel Carvalho,dr..carvalho58,aluno,Aluno
1440,Esther Rezende,esther.rezende28,aluno,Aluno
1441,Milena Lima,milena.lima31,aluno,Aluno
1442,Lívia Ribeiro,lívia.ribeiro94,aluno,Aluno
1443,Maria Júlia Mendonça,maria.mendonça90,aluno,Aluno
1444,Ana Ferreira,ana.ferreira19,aluno,Aluno
1445,Benjamim Porto,benjamim.porto75,aluno,Aluno
1446,Augusto Pacheco,augusto.pacheco73,aluno,Aluno
1447,Gael Henrique Alves,gael.alves2,aluno,Aluno
1448,Rodrigo Oliveira,rodrigo.oliveira10,aluno,Aluno
1449,Nina Sousa,nina.sousa18,aluno,Aluno
1450,Sr. Arthur Miguel Oliveira,sr..oliveira99,aluno,Aluno
1451,Luísa Lopes,luísa.lopes49,aluno,Aluno
1452,Nicole da Conceição,nicole.conceição37,aluno,Aluno
1453,Dr. João Felipe Ribeiro,dr..ribeiro33,aluno,Aluno
1454,Ágatha Pimenta,ágatha.pimenta74,aluno,Aluno
1455,Carlos Eduardo Dias,carlos.dias54,aluno,Aluno
1456,Ana Liz Carvalho,ana.carvalho30,aluno,Aluno
1457,Luiz Otávio Moraes,luiz.moraes33,aluno,Aluno
1458,Stephany Melo,stephany.melo46,aluno,Aluno
1459,Sr. Davi Lucca da Rocha,sr..rocha27,aluno,Aluno
1460,Ana Costela,ana.costela77,aluno,Aluno
1461,Isabel da Conceição,isabel.conceição98,aluno,Aluno
1462,Apollo da Rocha,apollo.rocha82,aluno,Aluno
1463,Ana Clara da Mota,ana.mota87,aluno,Aluno
1464,Pedro Miguel da Mota,pedro.mota2,aluno,Aluno
1465,Sr. Vitor Gabriel Lopes,sr..lopes84,aluno,Aluno
1466,Antony Andrade,antony.andrade66,aluno,Aluno
1467,Matheus Vasconcelos,matheus.vasconcelos29,aluno,Aluno
1468,Melina Ribeiro,melina.ribeiro93,aluno,Aluno
1469,Benjamim Nascimento,benjamim.nascimento47,aluno,Aluno
1470,Rafael Aragão,rafael.aragão52,aluno,Aluno
1471,Joaquim Farias,joaquim.farias87,aluno,Aluno
1472,Srta. Maria Laura Aparecida,srta..aparecida44,aluno,Aluno
1473,Antonella Sampaio,antonella.sampaio15,aluno,Aluno
1474,Ryan Borges,ryan.borges81,aluno,Aluno
1475,Isadora Pinto,isadora.pinto6,aluno,Aluno
1476,Bento Garcia,bento.garcia26,aluno,Aluno
1477,Isaque Almeida,isaque.almeida57,aluno,Aluno
1478,Augusto Souza,augusto.souza75,aluno,Aluno
1479,Carolina Sá,carolina.sá98,aluno,Aluno
1480,Sra. Giovanna da Rosa,sra..rosa20,aluno,Aluno
1481,Vitor Silva,vitor.silva27,aluno,Aluno
1482,Sra. Alice Barros,sra..barros25,aluno,Aluno
1483,Isaac Costela,isaac.costela46,aluno,Aluno
1484,Antonella Moura,antonella.moura96,aluno,Aluno
1485,Maria Luiza da Rocha,maria.rocha47,aluno,Aluno
1486,Jade Cardoso,jade.cardoso15,aluno,Aluno
1487,Isaac da Cruz,isaac.cruz57,aluno,Aluno
1488,Dra. Bruna Cardoso,dra..cardoso32,aluno,Aluno
1489,Davi Lucca Porto,davi.porto46,aluno,Aluno
1490,Sra. Heloísa Moreira,sra..moreira96,aluno,Aluno
1491,Marcos Vinicius Camargo,marcos.camargo21,aluno,Aluno
1492,Dr. Luiz Otávio Garcia,dr..garcia28,aluno,Aluno
1493,Dr. Gael Henrique Abreu,dr..abreu7,aluno,Aluno
1494,Emilly Viana,emilly.viana9,aluno,Aluno
1495,Srta. Olivia Santos,srta..santos73,aluno,Aluno
1496,Amanda Sales,amanda.sales98,aluno,Aluno
1497,Mariane Silveira,mariane.silveira3,aluno,Aluno
1498,Sr. Luiz Felipe Cavalcanti,sr..cavalcanti29,aluno,Aluno
1499,Maria Vitória Cardoso,maria.cardoso92,aluno,Aluno
1500,Danilo Fogaça,danilo.fogaça72,aluno,Aluno
1501,Srta. Isabelly Vieira,srta..vieira80,aluno,Aluno
1502,Maria Liz Mendes,maria.mendes58,aluno,Aluno
1503,Bryan Moraes,bryan.moraes83,aluno,Aluno
1504,Pedro Lucas Cirino,pedro.cirino87,aluno,Aluno
1505,Srta. Lavínia da Luz,srta..luz86,aluno,Aluno
1506,Léo Lima,léo.lima32,aluno,Aluno
1507,Rhavi Carvalho,rhavi.carvalho69,aluno,Aluno
1508,Pietro Castro,pietro.castro15,aluno,Aluno
1509,Marcos Vinicius Cirino,marcos.cirino24,aluno,Aluno
1510,Léo Aragão,léo.aragão52,aluno,Aluno
1511,Ana Beatriz Caldeira,ana.caldeira84,aluno,Aluno
1512,Luiz Felipe Mendes,luiz.mendes27,aluno,Aluno
1513,Dr. Vinicius da Cruz,dr..cruz33,aluno,Aluno
1514,João Guilherme Pacheco,joão.pacheco2,aluno,Aluno
1515,João Miguel Albuquerque,joão.albuquerque19,aluno,Aluno
1516,Sra. Isabella Viana,sra..viana15,aluno,Aluno
1517,Isabel Abreu,isabel.abreu22,aluno,Aluno
1518,Nathan Souza,nathan.souza4,aluno,Aluno
1519,Agatha Rios,agatha.rios21,aluno,Aluno
1520,Alícia Novaes,alícia.novaes30,aluno,Aluno
1521,Arthur Miguel da Luz,arthur.luz38,aluno,Aluno
1522,Maria Luísa Gomes,maria.gomes5,aluno,Aluno
1523,Sra. Antonella Caldeira,sra..caldeira34,aluno,Aluno
1524,Heloisa Gonçalves,heloisa.gonçalves32,aluno,Aluno
1525,Dr. Antony Porto,dr..porto18,aluno,Aluno
1526,Julia Marques,julia.marques61,aluno,Aluno
1527,Agatha Santos,agatha.santos57,aluno,Aluno
1528,Enzo Gabriel da Mota,enzo.mota5,aluno,Aluno
1529,Alícia Vieira,alícia.vieira71,aluno,Aluno
1530,Maysa Pires,maysa.pires44,aluno,Aluno
1531,Srta. Giovanna Fonseca,srta..fonseca55,aluno,Aluno
1532,Sra. Isabelly Alves,sra..alves42,aluno,Aluno
1533,Clara Sales,clara.sales58,aluno,Aluno
1534,André Gomes,andré.gomes71,aluno,Aluno
1535,Dra. Pietra da Costa,dra..costa16,aluno,Aluno
1536,Stella Souza,stella.souza66,aluno,Aluno
1537,Isis Rocha,isis.rocha20,aluno,Aluno
1538,Samuel Fogaça,samuel.fogaça16,aluno,Aluno
1539,Yan Nogueira,yan.nogueira83,aluno,Aluno
1540,Stella da Mata,stella.mata62,aluno,Aluno
1541,Ana Cecília Santos,ana.santos60,aluno,Aluno
1542,Luísa Nascimento,luísa.nascimento31,aluno,Aluno
1543,Dr. Luiz Otávio Pacheco,dr..pacheco83,aluno,Aluno
1544,Augusto Freitas,augusto.freitas88,aluno,Aluno
1545,Sra. Bella Garcia,sra..garcia63,aluno,Aluno
1546,Agatha Cavalcanti,agatha.cavalcanti44,aluno,Aluno
1547,Pedro Miguel Mendonça,pedro.mendonça37,aluno,Aluno
1548,Ana Beatriz Porto,ana.porto41,aluno,Aluno
1549,Mateus Lima,mateus.lima40,aluno,Aluno
1550,Ana Liz da Costa,ana.costa19,aluno,Aluno
1551,Dr. Samuel Aragão,dr..aragão38,aluno,Aluno
1552,Maysa Lopes,maysa.lopes68,aluno,Aluno
1553,Allana Cirino,allana.cirino21,aluno,Aluno
1554,Ana Vitória Machado,ana.machado76,aluno,Aluno
1555,João Pedro Silveira,joão.silveira66,aluno,Aluno
1556,Dra. Liz Almeida,dra..almeida27,aluno,Aluno
1557,Melissa Azevedo,melissa.azevedo98,aluno,Aluno
1558,Lorena Costa,lorena.costa47,aluno,Aluno
1559,Gael Henrique da Costa,gael.costa4,aluno,Aluno
1560,Lunna Cunha,lunna.cunha87,aluno,Aluno
1561,Luara Cavalcante,luara.cavalcante66,aluno,Aluno
1562,Dra. Eduarda Abreu,dra..abreu56,aluno,Aluno
1563,Luara Gomes,luara.gomes93,aluno,Aluno
1564,Enrico Dias,enrico.dias85,aluno,Aluno
1565,João Guilherme Abreu,joão.abreu82,aluno,Aluno
1566,Thomas Sampaio,thomas.sampaio12,aluno,Aluno
1567,Benjamim Gonçalves,benjamim.gonçalves87,aluno,Aluno
1568,Vinicius Sá,vinicius.sá63,aluno,Aluno
1569,Lorenzo Farias,lorenzo.farias10,aluno,Aluno
1570,Pietra Andrade,pietra.andrade30,aluno,Aluno
1571,Dra. Amanda Novaes,dra..novaes8,aluno,Aluno
1572,Léo Lopes,léo.lopes96,aluno,Aluno
1573,Ana Lívia Câmara,ana.câmara67,aluno,Aluno
1574,Marcelo Moura,marcelo.moura56,aluno,Aluno
1575,Dra. Hellena da Cruz,dra..cruz10,aluno,Aluno
1576,Dra. Cecilia Rezende,dra..rezende63,aluno,Aluno
1577,Liam Moreira,liam.moreira24,aluno,Aluno
1578,Enzo Cunha,enzo.cunha56,aluno,Aluno
1579,Breno Nascimento,breno.nascimento54,aluno,Aluno
1580,Marcos Vinicius Cavalcanti,marcos.cavalcanti79,aluno,Aluno
1581,Luiza Peixoto,luiza.peixoto67,aluno,Aluno
1582,Isaac Moura,isaac.moura57,aluno,Aluno
1583,Maria Julia Pereira,maria.pereira25,aluno,Aluno
1584,Henrique Ferreira,henrique.ferreira49,aluno,Aluno
1585,Ana Vitória Pereira,ana.pereira71,aluno,Aluno
1586,Esther Alves,esther.alves65,aluno,Aluno
1587,Lucas Gomes,lucas.gomes85,aluno,Aluno
1588,José Miguel Cassiano,josé.cassiano55,aluno,Aluno
1589,Ana Júlia Costa,ana.costa21,aluno,Aluno
1590,José Pedro Camargo,josé.camargo81,aluno,Aluno
1591,Gustavo Porto,gustavo.porto48,aluno,Aluno
1592,Laís Farias,laís.farias3,aluno,Aluno
1593,Maria Flor Macedo,maria.macedo87,aluno,Aluno
1594,Dr. Isaac Melo,dr..melo18,aluno,Aluno
1595,Luiz Henrique Azevedo,luiz.azevedo47,aluno,Aluno
1596,Vinicius Ramos,vinicius.ramos1,aluno,Aluno
1597,Anthony Sousa,anthony.sousa39,aluno,Aluno
1598,Ana Luiza da Rosa,ana.rosa12,aluno,Aluno
1599,Enrico Silveira,enrico.silveira67,aluno,Aluno
1600,Brayan Jesus,brayan.jesus24,aluno,Aluno
1601,Miguel Marques,miguel.marques30,aluno,Aluno
1602,Alice Alves,alice.alves4,aluno,Aluno
1603,João Guilherme Cassiano,joão.cassiano53,aluno,Aluno
1604,Maria Liz Guerra,maria.guerra68,aluno,Aluno
1605,Sr. Luan Novaes,sr..novaes29,aluno,Aluno
1606,Bento Costela,bento.costela93,aluno,Aluno
1607,Levi Costa,levi.costa54,aluno,Aluno
1608,Mathias Pinto,mathias.pinto31,aluno,Aluno
1609,Luiz Miguel Fogaça,luiz.fogaça70,aluno,Aluno
1610,Valentina Viana,valentina.viana33,aluno,Aluno
1611,Sra. Catarina Cavalcante,sra..cavalcante93,aluno,Aluno
1612,Gael Henrique Barros,gael.barros30,aluno,Aluno
1613,Ana Julia Ribeiro,ana.ribeiro19,aluno,Aluno
1614,Valentim da Paz,valentim.paz15,aluno,Aluno
1615,Ana Liz Costa,ana.costa27,aluno,Aluno
1616,Sr. Oliver Novaes,sr..novaes20,aluno,Aluno
1617,Ester da Cunha,ester.cunha19,aluno,Aluno
1618,Davi Luiz Cavalcanti,davi.cavalcanti96,aluno,Aluno
1619,Aurora Silveira,aurora.silveira81,aluno,Aluno
1620,Lavínia Andrade,lavínia.andrade31,aluno,Aluno
1621,Mariane Alves,mariane.alves42,aluno,Aluno
1622,Arthur Gabriel Mendonça,arthur.mendonça41,aluno,Aluno
1623,Levi Mendes,levi.mendes18,aluno,Aluno
1624,Dra. Eloah Sales,dra..sales29,aluno,Aluno
1625,Dr. Luiz Henrique Moraes,dr..moraes5,aluno,Aluno
1626,Carolina Garcia,carolina.garcia73,aluno,Aluno
1627,Sr. Rhavi da Paz,sr..paz99,aluno,Aluno
1628,Kevin Monteiro,kevin.monteiro94,aluno,Aluno
1629,Alexandre Cavalcante,alexandre.cavalcante73,aluno,Aluno
1630,Brenda Peixoto,brenda.peixoto43,aluno,Aluno
1631,Leandro Gomes,leandro.gomes38,aluno,Aluno
1632,Sr. Bruno Vargas,sr..vargas72,aluno,Aluno
1633,Raquel Porto,raquel.porto64,aluno,Aluno
1634,Lorena da Mata,lorena.mata14,aluno,Aluno
1635,Théo Brito,théo.brito94,aluno,Aluno
1636,Davi Luiz da Costa,davi.costa20,aluno,Aluno
1637,Gustavo Costa,gustavo.costa88,aluno,Aluno
1638,Alice Moreira,alice.moreira15,aluno,Aluno
1639,Allana da Mata,allana.mata76,aluno,Aluno
1640,Hadassa Cavalcante,hadassa.cavalcante20,aluno,Aluno
1641,Sra. Lunna Siqueira,sra..siqueira58,aluno,Aluno
1642,Dra. Nicole da Mata,dra..mata66,aluno,Aluno
1643,Elisa Sousa,elisa.sousa62,aluno,Aluno
1644,Luara Mendes,luara.mendes83,aluno,Aluno
1645,Sr. Pedro Miguel Dias,sr..dias66,aluno,Aluno
1646,Dr. Isaque Vasconcelos,dr..vasconcelos10,aluno,Aluno
1647,Isaac Fogaça,isaac.fogaça6,aluno,Aluno
1648,Gustavo Rocha,gustavo.rocha93,aluno,Aluno
1649,Nicole Azevedo,nicole.azevedo70,aluno,Aluno
1650,Sr. Igor Pimenta,sr..pimenta30,aluno,Aluno
1651,Ágatha Silveira,ágatha.silveira33,aluno,Aluno
1652,Lunna da Luz,lunna.luz82,aluno,Aluno
1653,Diego Vieira,diego.vieira14,aluno,Aluno
1654,Júlia Rodrigues,júlia.rodrigues56,aluno,Aluno
1655,Dr. Davi Miguel Carvalho,dr..carvalho41,aluno,Aluno
1656,Maria Fernanda Souza,maria.souza24,aluno,Aluno
1657,Arthur Miguel Montenegro,arthur.montenegro2,aluno,Aluno
1658,Miguel Fonseca,miguel.fonseca7,aluno,Aluno
1659,Maria Flor Machado,maria.machado61,aluno,Aluno
1660,João Felipe Cardoso,joão.cardoso87,aluno,Aluno
1661,Bárbara da Cunha,bárbara.cunha37,aluno,Aluno
1662,Enrico Melo,enrico.melo95,aluno,Aluno
1663,Ana Campos,ana.campos18,aluno,Aluno
1664,Calebe Sales,calebe.sales76,aluno,Aluno
1665,Ana Júlia Gonçalves,ana.gonçalves53,aluno,Aluno
1666,Igor Cirino,igor.cirino46,aluno,Aluno
1667,Olívia Nogueira,olívia.nogueira95,aluno,Aluno
1668,Leonardo Pereira,leonardo.pereira81,aluno,Aluno
1669,Antony Silva,antony.silva87,aluno,Aluno
1670,Luiz Miguel da Cunha,luiz.cunha93,aluno,Aluno
1671,Luiz Miguel Castro,luiz.castro12,aluno,Aluno
1672,André Vasconcelos,andré.vasconcelos14,aluno,Aluno
1673,Ester Nunes,ester.nunes68,aluno,Aluno
1674,Mariana Monteiro,mariana.monteiro3,aluno,Aluno
1675,Gabriela Cassiano,gabriela.cassiano68,aluno,Aluno
1676,Marcos Vinicius Montenegro,marcos.montenegro3,aluno,Aluno
1677,Bárbara Pimenta,bárbara.pimenta10,aluno,Aluno
1678,Rael Ribeiro,rael.ribeiro36,aluno,Aluno
1679,Sr. Augusto Sales,sr..sales59,aluno,Aluno
1680,Benjamim Cassiano,benjamim.cassiano25,aluno,Aluno
1681,Joaquim Moreira,joaquim.moreira60,aluno,Aluno
1682,Davi Lucca Marques,davi.marques68,aluno,Aluno
1683,Gael Cavalcante,gael.cavalcante9,aluno,Aluno
1684,Dr. Noah da Rosa,dr..rosa18,aluno,Aluno
1685,Mateus Viana,mateus.viana37,aluno,Aluno
1686,Ana Lívia Câmara,ana.câmara24,aluno,Aluno
1687,Srta. Cecilia Câmara,srta..câmara63,aluno,Aluno
1688,Hadassa Cavalcanti,hadassa.cavalcanti43,aluno,Aluno
1689,Hadassa Fogaça,hadassa.fogaça37,aluno,Aluno
1690,Luiza Freitas,luiza.freitas15,aluno,Aluno
1691,Sra. Emanuella Nogueira,sra..nogueira19,aluno,Aluno
1692,Liz Pereira,liz.pereira23,aluno,Aluno
1693,Aylla Jesus,aylla.jesus73,aluno,Aluno
1694,Maria Vitória Martins,maria.martins83,aluno,Aluno
1695,Kaique Silva,kaique.silva16,aluno,Aluno
1696,Ana Vitória Caldeira,ana.caldeira23,aluno,Aluno
1697,João Monteiro,joão.monteiro67,aluno,Aluno
1698,Dr. Fernando Rezende,dr..rezende15,aluno,Aluno
1699,Anna Liz Costela,anna.costela82,aluno,Aluno
1700,Isaque Albuquerque,isaque.albuquerque17,aluno,Aluno
1701,Stephany Jesus,stephany.jesus99,aluno,Aluno
1702,Dr. Oliver da Paz,dr..paz12,aluno,Aluno
1703,Leandro da Conceição,leandro.conceição90,aluno,Aluno
1704,Sr. Rael Azevedo,sr..azevedo30,aluno,Aluno
1705,Lavínia da Mota,lavínia.mota57,aluno,Aluno
1706,Júlia Macedo,júlia.macedo29,aluno,Aluno
1707,Dra. Larissa Costela,dra..costela74,aluno,Aluno
1708,Rael Brito,rael.brito94,aluno,Aluno
1709,Augusto Cavalcante,augusto.cavalcante39,aluno,Aluno
1710,Allana Novaes,allana.novaes33,aluno,Aluno
1711,Beatriz da Rocha,beatriz.rocha73,aluno,Aluno
1712,José Miguel Dias,josé.dias84,aluno,Aluno
1713,Stella Pereira,stella.pereira12,aluno,Aluno
1714,Erick Siqueira,erick.siqueira92,aluno,Aluno
1715,Breno Pacheco,breno.pacheco76,aluno,Aluno
1716,Isadora Macedo,isadora.macedo30,aluno,Aluno
1717,Dr. Francisco da Rosa,dr..rosa40,aluno,Aluno
1718,Bryan Duarte,bryan.duarte61,aluno,Aluno
1719,Jade Novaes,jade.novaes30,aluno,Aluno
1720,Bárbara Macedo,bárbara.macedo50,aluno,Aluno
1721,Guilherme da Rosa,guilherme.rosa45,aluno,Aluno
1722,Helena da Rocha,helena.rocha15,aluno,Aluno
1723,Kaique Sampaio,kaique.sampaio60,aluno,Aluno
1724,Manuella Borges,manuella.borges79,aluno,Aluno
1725,Eduardo Macedo,eduardo.macedo80,aluno,Aluno
1726,Dr. Calebe Teixeira,dr..teixeira45,aluno,Aluno
1727,Letícia Rezende,letícia.rezende31,aluno,Aluno
1728,Otto Cavalcanti,otto.cavalcanti38,aluno,Aluno
1729,Dante Casa Grande,dante.grande66,aluno,Aluno
1730,Yuri Almeida,yuri.almeida4,aluno,Aluno
1731,Sra. Luiza Carvalho,sra..carvalho20,aluno,Aluno
1732,Thomas Correia,thomas.correia10,aluno,Aluno
1733,Sr. Isaac Araújo,sr..araújo95,aluno,Aluno
1734,Pedro Montenegro,pedro.montenegro97,aluno,Aluno
1735,Luiz Miguel Moreira,luiz.moreira23,aluno,Aluno
1736,Srta. Maria Liz da Rocha,srta..rocha43,aluno,Aluno
1737,Lunna da Paz,lunna.paz33,aluno,Aluno
1738,Ísis Duarte,ísis.duarte70,aluno,Aluno
1739,Bruno Mendonça,bruno.mendonça17,aluno,Aluno
1740,Luiz Henrique Cirino,luiz.cirino43,aluno,Aluno
1741,Diego Gomes,diego.gomes42,aluno,Aluno
1742,Eduardo Câmara,eduardo.câmara64,aluno,Aluno
1743,Davi Luiz Macedo,davi.macedo41,aluno,Aluno
1744,Agatha Vargas,agatha.vargas99,aluno,Aluno
1745,João Felipe Cavalcanti,joão.cavalcanti46,aluno,Aluno
1746,João Pedro Barbosa,joão.barbosa80,aluno,Aluno
1747,Oliver Porto,oliver.porto35,aluno,Aluno
1748,Ayla da Paz,ayla.paz47,aluno,Aluno
1749,Maria Júlia Fernandes,maria.fernandes2,aluno,Aluno
1750,Henrique Leão,henrique.leão84,aluno,Aluno
1751,Lunna Vasconcelos,lunna.vasconcelos5,aluno,Aluno
1752,Arthur Gabriel Ferreira,arthur.ferreira58,aluno,Aluno
1753,Marcelo Rios,marcelo.rios69,aluno,Aluno
1754,Dr. Luiz Fernando Borges,dr..borges54,aluno,Aluno
1755,Sra. Catarina Siqueira,sra..siqueira60,aluno,Aluno
1756,Pedro Miguel Camargo,pedro.camargo69,aluno,Aluno
1757,Erick Ferreira,erick.ferreira17,aluno,Aluno
1758,Rodrigo Cavalcante,rodrigo.cavalcante65,aluno,Aluno
1759,Luan Siqueira,luan.siqueira88,aluno,Aluno
1760,Sabrina Pinto,sabrina.pinto39,aluno,Aluno
1761,Mariah Teixeira,mariah.teixeira92,aluno,Aluno
1762,Lucca Carvalho,lucca.carvalho57,aluno,Aluno
1763,Bella Macedo,bella.macedo80,aluno,Aluno
1764,Marina Cavalcanti,marina.cavalcanti60,aluno,Aluno
1765,Sophie Fernandes,sophie.fernandes68,aluno,Aluno
1766,Ana Sophia Aragão,ana.aragão17,aluno,Aluno
1767,Isaque Ramos,isaque.ramos97,aluno,Aluno
1768,Fernando Lima,fernando.lima71,aluno,Aluno
1769,Caleb Sá,caleb.sá71,aluno,Aluno
1770,Valentina Freitas,valentina.freitas14,aluno,Aluno
1771,Emanuelly Abreu,emanuelly.abreu75,aluno,Aluno
1772,Eduardo Cardoso,eduardo.cardoso40,aluno,Aluno
1773,Srta. Amanda Rezende,srta..rezende34,aluno,Aluno
1774,Dra. Maria Flor Freitas,dra..freitas73,aluno,Aluno
1775,Cauã Moura,cauã.moura84,aluno,Aluno
1776,Vitor Hugo Cardoso,vitor.cardoso19,aluno,Aluno
1777,João Guilherme Vargas,joão.vargas77,aluno,Aluno
1778,Dr. Anthony Gabriel Pinto,dr..pinto41,aluno,Aluno
1779,Enzo Correia,enzo.correia61,aluno,Aluno
1780,Marcelo Barros,marcelo.barros39,aluno,Aluno
1781,Cecília Borges,cecília.borges34,aluno,Aluno
1782,Arthur Machado,arthur.machado22,aluno,Aluno
1783,Otávio Azevedo,otávio.azevedo8,aluno,Aluno
1784,Levi Freitas,levi.freitas67,aluno,Aluno
1785,Sra. Luana Nogueira,sra..nogueira46,aluno,Aluno
1786,Josué Borges,josué.borges36,aluno,Aluno
1787,Otto Costa,otto.costa6,aluno,Aluno
1788,Valentina Barbosa,valentina.barbosa38,aluno,Aluno
1789,Maria Sophia da Rosa,maria.rosa3,aluno,Aluno
1790,Bernardo Pimenta,bernardo.pimenta57,aluno,Aluno
1791,Srta. Joana Casa Grande,srta..grande82,aluno,Aluno
1792,Ryan Melo,ryan.melo90,aluno,Aluno
1793,Marcelo Costela,marcelo.costela95,aluno,Aluno
1794,Sra. Luara Rezende,sra..rezende27,aluno,Aluno
1795,Levi Souza,levi.souza63,aluno,Aluno
1796,Dr. Luiz Otávio Araújo,dr..araújo21,aluno,Aluno
1797,Henry Correia,henry.correia35,aluno,Aluno
1798,Sr. Augusto Câmara,sr..câmara47,aluno,Aluno
1799,Maitê Monteiro,maitê.monteiro55,aluno,Aluno
1800,Joaquim Viana,joaquim.viana5,aluno,Aluno
1801,Yan Vargas,yan.vargas22,aluno,Aluno
1802,Vitória Macedo,vitória.macedo90,aluno,Aluno
1803,Juliana Montenegro,juliana.montenegro51,aluno,Aluno
1804,Lunna Castro,lunna.castro3,aluno,Aluno
1805,Sr. Arthur Correia,sr..correia39,aluno,Aluno
1806,Arthur Gabriel Montenegro,arthur.montenegro44,aluno,Aluno
1807,Samuel Sampaio,samuel.sampaio5,aluno,Aluno
1808,Laura Campos,laura.campos6,aluno,Aluno
1809,Rafaela Pinto,rafaela.pinto20,aluno,Aluno
1810,Dra. Clara Moraes,dra..moraes33,aluno,Aluno
1811,Calebe Porto,calebe.porto31,aluno,Aluno
1812,Theo Souza,theo.souza96,aluno,Aluno
1813,Vitor da Cunha,vitor.cunha19,aluno,Aluno
1814,Noah Rios,noah.rios63,aluno,Aluno
1815,Ágatha Duarte,ágatha.duarte99,aluno,Aluno
1816,Alice Garcia,alice.garcia6,aluno,Aluno
1817,Dr. Luiz Miguel Macedo,dr..macedo23,aluno,Aluno
1818,Gabriel Machado,gabriel.machado23,aluno,Aluno
1819,Srta. Natália Pastor,srta..pastor73,aluno,Aluno
1820,Zoe Barros,zoe.barros26,aluno,Aluno
1821,Luísa Borges,luísa.borges85,aluno,Aluno
1822,João Lucas Cavalcanti,joão.cavalcanti67,aluno,Aluno
1823,Valentina Cavalcanti,valentina.cavalcanti88,aluno,Aluno
1824,Otávio Moura,otávio.moura80,aluno,Aluno
1825,Mariana da Mata,mariana.mata8,aluno,Aluno
1826,Mathias Campos,mathias.campos17,aluno,Aluno
1827,Sr. Breno Oliveira,sr..oliveira16,aluno,Aluno
1828,Anna Liz Montenegro,anna.montenegro32,aluno,Aluno
1829,Esther Vieira,esther.vieira28,aluno,Aluno
1830,Joaquim Azevedo,joaquim.azevedo98,aluno,Aluno
1831,Gustavo Henrique Farias,gustavo.farias4,aluno,Aluno
1832,Enzo Gabriel Nascimento,enzo.nascimento2,aluno,Aluno
1833,José Freitas,josé.freitas67,aluno,Aluno
1834,Ravi Sampaio,ravi.sampaio49,aluno,Aluno
1835,Eloá Cavalcanti,eloá.cavalcanti6,aluno,Aluno
1836,Isabel da Costa,isabel.costa75,aluno,Aluno
1837,Arthur Gabriel Barros,arthur.barros29,aluno,Aluno
1838,Raquel Pacheco,raquel.pacheco9,aluno,Aluno
1839,Sra. Mariana Moraes,sra..moraes96,aluno,Aluno
1840,Matheus Cavalcante,matheus.cavalcante22,aluno,Aluno
1841,Luara Costela,luara.costela59,aluno,Aluno
1842,Amanda da Rocha,amanda.rocha25,aluno,Aluno
1843,Antônio Marques,antônio.marques82,aluno,Aluno
1844,Antonella Pastor,antonella.pastor60,aluno,Aluno
1845,Isaac da Luz,isaac.luz17,aluno,Aluno
1846,Samuel Garcia,samuel.garcia65,aluno,Aluno
1847,Heloisa Moraes,heloisa.moraes78,aluno,Aluno
1848,Fernanda Sampaio,fernanda.sampaio6,aluno,Aluno
1849,Rael Moura,rael.moura75,aluno,Aluno
1850,João Felipe Cardoso,joão.cardoso96,aluno,Aluno
1851,Ana Luiza Lopes,ana.lopes71,aluno,Aluno
1852,Gabriel Castro,gabriel.castro32,aluno,Aluno
1853,Sofia Araújo,sofia.araújo85,aluno,Aluno
1854,Dr. Rafael Vieira,dr..vieira26,aluno,Aluno
1855,Sr. Rafael Viana,sr..viana19,aluno,Aluno
1856,Igor da Mata,igor.mata90,aluno,Aluno
